 quote_raw expiration strike option_type delta bid ask mid imp_vol vega deltaless0.5 deltaless0.7
4544 "2016-08-04 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.488 46.3 47.5 46.9 0.1272 3.952694 0.01200000000000001 0.21199999999999997
4766 "2016-08-05 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.4937 45.1 46.4 45.75 0.1215 3.959831 0.006299999999999972 0.20629999999999993
5001 "2016-08-08 15:45:00" "2016-10-21 08:30:00" 2170.0 c 0.5024 45.4 46.7 46.05 0.1215 3.878199 0.0023999999999999577 0.1976
5238 "2016-08-09 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.4924 43.0 44.2 43.6 0.1193 3.855481 0.007599999999999996 0.20759999999999995
5472 "2016-08-10 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.5038 46.1 47.3 46.7 0.1247 3.817108 0.0038000000000000256 0.19619999999999993
5711 "2016-08-11 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.5001 44.2 45.8 45.0 0.1215 3.815456 9.999999999998899e-05 0.19989999999999997
5946 "2016-08-12 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5073 44.9 45.8 45.349999999999994 0.1207 3.782742 0.007299999999999973 0.19269999999999998
6184 "2016-08-15 15:45:00" "2016-10-21 08:30:00" 2185.0 c 0.4979 41.8 43.1 42.45 0.1183 3.714413 0.0020999999999999908 0.20209999999999995
6418 "2016-08-16 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5004 43.8 44.8 44.3 0.1242 3.670504 0.00039999999999995595 0.1996
6654 "2016-08-17 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5032 43.5 44.3 43.9 0.1228 3.643909 0.0031999999999999806 0.19679999999999997
6891 "2016-08-18 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.4978 40.5 41.8 41.15 0.1175 3.622251 0.0021999999999999797 0.20219999999999994
7127 "2016-08-19 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.4914 38.8 39.5 39.15 0.115 3.590695 0.008599999999999997 0.20859999999999995
7362 "2016-08-22 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5068 40.5 41.3 40.9 0.1174 3.502498 0.006800000000000028 0.19319999999999993
7599 "2016-08-23 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.51 39.9 40.9 40.4 0.1154 3.481905 0.010000000000000009 0.18999999999999995
7832 "2016-08-24 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.5089 42.8 43.6 43.2 0.1261 3.428 0.008900000000000019 0.19109999999999994
8068 "2016-08-25 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.508 42.3 43.0 42.65 0.1259 3.398115 0.008000000000000007 0.19199999999999995
8304 "2016-08-26 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.4979 40.3 41.5 40.9 0.1258 3.364815 0.0020999999999999908 0.20209999999999995
8542 "2016-08-29 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5027 37.9 38.7 38.3 0.1184 3.290779 0.0027000000000000357 0.19729999999999992
8777 "2016-08-30 15:45:00" "2016-10-21 08:30:00" 2170.0 c 0.505 38.1 39.0 38.55 0.1197 3.252647 0.0050000000000000044 0.19499999999999995
9012 "2016-08-31 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.5066 38.9 39.8 39.349999999999994 0.1231 3.214033 0.00660000000000005 0.1933999999999999
9248 "2016-09-01 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.4953 37.1 38.2 37.650000000000006 0.1233 3.17861 0.004699999999999982 0.20469999999999994
9486 "2016-09-02 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.5008 34.6 35.4 35.0 0.113 3.163769 0.0008000000000000229 0.19919999999999993
9723 "2016-09-06 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.4962 32.2 33.3 32.75 0.1115 3.037304 0.0038000000000000256 0.20379999999999998
9959 "2016-09-07 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.5053 31.9 33.1 32.5 0.1086 3.005793 0.005299999999999971 0.19469999999999998
10195 "2016-09-08 15:45:00" "2016-10-21 08:30:00" 2180.0 c 0.4925 30.5 31.6 31.05 0.1094 2.96764 0.007500000000000007 0.20749999999999996
10421 "2016-09-09 15:45:00" "2016-10-21 08:30:00" 2130.0 c 0.5048 40.9 41.9 41.4 0.1463 2.867986 0.0048000000000000265 0.19519999999999993
10663 "2016-09-12 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.4966 35.0 35.9 35.45 0.1312 2.800488 0.003400000000000014 0.20339999999999997
10892 "2016-09-13 15:45:00" "2016-10-21 08:30:00" 2125.0 c 0.497 41.5 42.6 42.05 0.161 2.718233 0.0030000000000000027 0.20299999999999996
11128 "2016-09-14 15:45:00" "2016-10-21 08:30:00" 2125.0 c 0.4936 39.0 40.4 39.7 0.1555 2.681068 0.006400000000000017 0.20639999999999997
11368 "2016-09-15 15:45:00" "2016-10-21 08:30:00" 2145.0 c 0.5099 37.1 38.7 37.900000000000006 0.141 2.674332 0.00990000000000002 0.19009999999999994
11602 "2016-09-16 15:45:00" "2016-10-21 08:30:00" 2135.0 c 0.5097 36.0 37.2 36.6 0.1387 2.624474 0.009700000000000042 0.1902999999999999
11839 "2016-09-19 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.4937 32.7 33.6 33.150000000000006 0.1379 2.511249 0.006299999999999972 0.20629999999999993
12075 "2016-09-20 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.506 33.7 34.7 34.2 0.1389 2.474491 0.006000000000000005 0.19399999999999995
12315 "2016-09-21 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.5025 28.5 30.4 29.45 0.1214 2.456546 0.0024999999999999467 0.1975
12554 "2016-09-22 15:45:00" "2016-10-21 08:30:00" 2175.0 c 0.501 25.3 25.9 25.6 0.1068 2.431796 0.0010000000000000009 0.19899999999999995
12788 "2016-09-23 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.4925 23.8 24.6 24.200000000000003 0.106 2.376391 0.007500000000000007 0.20749999999999996
13020 "2016-09-26 15:45:00" "2016-10-21 08:30:00" 2145.0 c 0.4966 27.6 28.8 28.200000000000003 0.1307 2.224232 0.003400000000000014 0.20339999999999997
13258 "2016-09-27 15:45:00" "2016-10-21 08:30:00" 2155.0 c 0.5138 26.1 27.1 26.6 0.1183 2.190896 0.013800000000000034 0.18619999999999992
13496 "2016-09-28 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.5128 24.0 25.0 24.5 0.111 2.154274 0.012800000000000034 0.18719999999999992
13730 "2016-09-29 15:45:00" "2016-10-21 08:30:00" 2155.0 c 0.4966 25.4 26.9 26.15 0.1285 2.095139 0.003400000000000014 0.20339999999999997
13969 "2016-09-30 15:45:00" "2016-10-21 08:30:00" 2170.0 c 0.5121 23.0 24.2 23.6 0.1119 2.062244 0.0121 0.18789999999999996
14203 "2016-10-03 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.5053 22.3 23.3 22.8 0.12 1.898525 0.005299999999999971 0.19469999999999998
14437 "2016-10-04 15:45:00" "2016-10-21 08:30:00" 2150.0 c 0.5048 22.4 23.5 22.95 0.1251 1.83572 0.0048000000000000265 0.19519999999999993
14675 "2016-10-05 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.4967 19.6 20.6 20.1 0.1152 1.787655 0.003300000000000025 0.20329999999999998
14911 "2016-10-06 15:45:00" "2016-10-21 08:30:00" 2160.0 c 0.4996 18.2 19.4 18.799999999999997 0.1102 1.730418 0.00040000000000001146 0.20039999999999997
15146 "2016-10-07 15:45:00" "2016-10-21 08:30:00" 2155.0 c 0.4917 17.3 18.1 17.700000000000003 0.1104 1.66585 0.008299999999999974 0.20829999999999993
15384 "2016-10-10 15:45:00" "2016-10-21 08:30:00" 2165.0 c 0.4748 13.0 13.8 13.4 0.0992 1.476335 0.0252 0.22519999999999996
15614 "2016-10-11 15:45:00" "2016-10-21 08:30:00" 2135.0 c 0.508 18.1 19.3 18.700000000000003 0.1328 1.390914 0.008000000000000007 0.19199999999999995
15851 "2016-10-12 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.5006 16.1 17.0 16.55 0.1266 1.320493 0.0006000000000000449 0.1993999999999999
16086 "2016-10-13 15:45:00" "2016-10-21 08:30:00" 2135.0 c 0.4917 15.2 16.0 15.6 0.1307 1.239016 0.008299999999999974 0.20829999999999993
16323 "2016-10-14 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.4758 11.8 12.8 12.3 0.1158 1.156487 0.0242 0.22419999999999995
16556 "2016-10-17 15:45:00" "2016-10-21 08:30:00" 2125.0 c 0.5225 12.4 13.4 12.9 0.157 77.186 0.022499999999999964 0.1775
16795 "2016-10-18 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.4965 7.9 9.1 8.5 0.1358 63.676 0.003500000000000003 0.20349999999999996
17032 "2016-10-19 15:45:00" "2016-10-21 08:30:00" 2145.0 c 0.5345 6.4 8.0 7.2 0.1429 45.3434 0.034499999999999975 0.16549999999999998
17267 "2016-10-20 15:45:00" "2016-10-21 08:30:00" 2140.0 c 0.5355 3.1 4.8 3.95 0.4492 7.871 0.035499999999999976 0.16449999999999998
17324 "2016-10-21 15:45:00" "2016-10-21 08:30:00" 300.0 c 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.7
