TradeDate,ClosePrice,HighPrice,LowPrice,OpenPrice,Volume
3/01/1928,17.76000023,17.76000023,17.76000023,17.76000023,0
4/01/1928,17.71999931,17.71999931,17.71999931,17.71999931,0
5/01/1928,17.54999924,17.54999924,17.54999924,17.54999924,0
6/01/1928,17.65999985,17.65999985,17.65999985,17.65999985,0
9/01/1928,17.5,17.5,17.5,17.5,0
10/01/1928,17.37000084,17.37000084,17.37000084,17.37000084,0
11/01/1928,17.35000038,17.35000038,17.35000038,17.35000038,0
12/01/1928,17.46999931,17.46999931,17.46999931,17.46999931,0
13/01/1928,17.57999992,17.57999992,17.57999992,17.57999992,0
16/01/1928,17.29000092,17.29000092,17.29000092,17.29000092,0
17/01/1928,17.29999924,17.29999924,17.29999924,17.29999924,0
18/01/1928,17.26000023,17.26000023,17.26000023,17.26000023,0
19/01/1928,17.37999916,17.37999916,17.37999916,17.37999916,0
20/01/1928,17.47999954,17.47999954,17.47999954,17.47999954,0
23/01/1928,17.63999939,17.63999939,17.63999939,17.63999939,0
24/01/1928,17.70999908,17.70999908,17.70999908,17.70999908,0
25/01/1928,17.52000046,17.52000046,17.52000046,17.52000046,0
26/01/1928,17.62999916,17.62999916,17.62999916,17.62999916,0
27/01/1928,17.69000053,17.69000053,17.69000053,17.69000053,0
30/01/1928,17.48999977,17.48999977,17.48999977,17.48999977,0
31/01/1928,17.56999969,17.56999969,17.56999969,17.56999969,0
1/02/1928,17.53000069,17.53000069,17.53000069,17.53000069,0
2/02/1928,17.62999916,17.62999916,17.62999916,17.62999916,0
3/02/1928,17.39999962,17.39999962,17.39999962,17.39999962,0
6/02/1928,17.45000076,17.45000076,17.45000076,17.45000076,0
7/02/1928,17.44000053,17.44000053,17.44000053,17.44000053,0
8/02/1928,17.48999977,17.48999977,17.48999977,17.48999977,0
9/02/1928,17.54999924,17.54999924,17.54999924,17.54999924,0
10/02/1928,17.54000092,17.54000092,17.54000092,17.54000092,0
14/02/1928,17.44000053,17.44000053,17.44000053,17.44000053,0
15/02/1928,17.39999962,17.39999962,17.39999962,17.39999962,0
16/02/1928,17.35000038,17.35000038,17.35000038,17.35000038,0
17/02/1928,17.04000092,17.04000092,17.04000092,17.04000092,0
20/02/1928,16.95000076,16.95000076,16.95000076,16.95000076,0
21/02/1928,17.11000061,17.11000061,17.11000061,17.11000061,0
23/02/1928,17.12999916,17.12999916,17.12999916,17.12999916,0
24/02/1928,17.18000031,17.18000031,17.18000031,17.18000031,0
27/02/1928,17.11000061,17.11000061,17.11000061,17.11000061,0
28/02/1928,17.15999985,17.15999985,17.15999985,17.15999985,0
29/02/1928,17.26000023,17.26000023,17.26000023,17.26000023,0
1/03/1928,17.29999924,17.29999924,17.29999924,17.29999924,0
2/03/1928,17.29999924,17.29999924,17.29999924,17.29999924,0
5/03/1928,17.56999969,17.56999969,17.56999969,17.56999969,0
6/03/1928,17.67000008,17.67000008,17.67000008,17.67000008,0
7/03/1928,17.57999992,17.57999992,17.57999992,17.57999992,0
8/03/1928,17.63999939,17.63999939,17.63999939,17.63999939,0
9/03/1928,17.93000031,17.93000031,17.93000031,17.93000031,0
12/03/1928,18,18,18,18,0
13/03/1928,17.92000008,17.92000008,17.92000008,17.92000008,0
14/03/1928,17.93000031,17.93000031,17.93000031,17.93000031,0
15/03/1928,18.06999969,18.06999969,18.06999969,18.06999969,0
16/03/1928,18.26000023,18.26000023,18.26000023,18.26000023,0
19/03/1928,18.36000061,18.36000061,18.36000061,18.36000061,0
20/03/1928,18.45999908,18.45999908,18.45999908,18.45999908,0
21/03/1928,18.64999962,18.64999962,18.64999962,18.64999962,0
22/03/1928,18.60000038,18.60000038,18.60000038,18.60000038,0
23/03/1928,18.78000069,18.78000069,18.78000069,18.78000069,0
26/03/1928,19.04999924,19.04999924,19.04999924,19.04999924,0
27/03/1928,18.94000053,18.94000053,18.94000053,18.94000053,0
28/03/1928,18.88999939,18.88999939,18.88999939,18.88999939,0
29/03/1928,18.95000076,18.95000076,18.95000076,18.95000076,0
30/03/1928,19.28000069,19.28000069,19.28000069,19.28000069,0
2/04/1928,18.90999985,18.90999985,18.90999985,18.90999985,0
3/04/1928,19.02000046,19.02000046,19.02000046,19.02000046,0
4/04/1928,18.98999977,18.98999977,18.98999977,18.98999977,0
5/04/1928,19.22999954,19.22999954,19.22999954,19.22999954,0
9/04/1928,19.27000046,19.27000046,19.27000046,19.27000046,0
10/04/1928,19.10000038,19.10000038,19.10000038,19.10000038,0
11/04/1928,19.44000053,19.44000053,19.44000053,19.44000053,0
12/04/1928,19.40999985,19.40999985,19.40999985,19.40999985,0
13/04/1928,19.72999954,19.72999954,19.72999954,19.72999954,0
16/04/1928,19.68000031,19.68000031,19.68000031,19.68000031,0
17/04/1928,19.52000046,19.52000046,19.52000046,19.52000046,0
18/04/1928,19.52000046,19.52000046,19.52000046,19.52000046,0
19/04/1928,19.62999916,19.62999916,19.62999916,19.62999916,0
20/04/1928,19.34000015,19.34000015,19.34000015,19.34000015,0
23/04/1928,19.14999962,19.14999962,19.14999962,19.14999962,0
24/04/1928,19.25,19.25,19.25,19.25,0
25/04/1928,19.32999992,19.32999992,19.32999992,19.32999992,0
26/04/1928,19.46999931,19.46999931,19.46999931,19.46999931,0
27/04/1928,19.68000031,19.68000031,19.68000031,19.68000031,0
30/04/1928,19.75,19.75,19.75,19.75,0
1/05/1928,19.78000069,19.78000069,19.78000069,19.78000069,0
2/05/1928,19.82999992,19.82999992,19.82999992,19.82999992,0
3/05/1928,19.93000031,19.93000031,19.93000031,19.93000031,0
4/05/1928,20.23999977,20.23999977,20.23999977,20.23999977,0
7/05/1928,20.40999985,20.40999985,20.40999985,20.40999985,0
8/05/1928,20.27000046,20.27000046,20.27000046,20.27000046,0
9/05/1928,20.23999977,20.23999977,20.23999977,20.23999977,0
10/05/1928,20.20999908,20.20999908,20.20999908,20.20999908,0
11/05/1928,20.36000061,20.36000061,20.36000061,20.36000061,0
14/05/1928,20.44000053,20.44000053,20.44000053,20.44000053,0
15/05/1928,20.38999939,20.38999939,20.38999939,20.38999939,0
16/05/1928,20.04999924,20.04999924,20.04999924,20.04999924,0
17/05/1928,20.12000084,20.12000084,20.12000084,20.12000084,0
18/05/1928,19.92000008,19.92000008,19.92000008,19.92000008,0
21/05/1928,19.62999916,19.62999916,19.62999916,19.62999916,0
22/05/1928,19.36000061,19.36000061,19.36000061,19.36000061,0
23/05/1928,19.75,19.75,19.75,19.75,0
24/05/1928,19.87000084,19.87000084,19.87000084,19.87000084,0
25/05/1928,19.89999962,19.89999962,19.89999962,19.89999962,0
28/05/1928,19.56999969,19.56999969,19.56999969,19.56999969,0
29/05/1928,19.81999969,19.81999969,19.81999969,19.81999969,0
31/05/1928,20,20,20,20,0
1/06/1928,20.06999969,20.06999969,20.06999969,20.06999969,0
4/06/1928,19.79999924,19.79999924,19.79999924,19.79999924,0
5/06/1928,19.85000038,19.85000038,19.85000038,19.85000038,0
6/06/1928,19.65999985,19.65999985,19.65999985,19.65999985,0
7/06/1928,19.61000061,19.61000061,19.61000061,19.61000061,0
8/06/1928,19.37000084,19.37000084,19.37000084,19.37000084,0
11/06/1928,18.68000031,18.68000031,18.68000031,18.68000031,0
12/06/1928,18.34000015,18.34000015,18.34000015,18.34000015,0
13/06/1928,18.88999939,18.88999939,18.88999939,18.88999939,0
14/06/1928,19.04999924,19.04999924,19.04999924,19.04999924,0
15/06/1928,18.73999977,18.73999977,18.73999977,18.73999977,0
18/06/1928,18.39999962,18.39999962,18.39999962,18.39999962,0
19/06/1928,18.34000015,18.34000015,18.34000015,18.34000015,0
20/06/1928,18.56999969,18.56999969,18.56999969,18.56999969,0
21/06/1928,18.55999947,18.55999947,18.55999947,18.55999947,0
22/06/1928,18.54000092,18.54000092,18.54000092,18.54000092,0
25/06/1928,18.46999931,18.46999931,18.46999931,18.46999931,0
26/06/1928,18.68000031,18.68000031,18.68000031,18.68000031,0
27/06/1928,18.86000061,18.86000061,18.86000061,18.86000061,0
28/06/1928,19.06999969,19.06999969,19.06999969,19.06999969,0
29/06/1928,19.13999939,19.13999939,19.13999939,19.13999939,0
2/07/1928,18.97999954,18.97999954,18.97999954,18.97999954,0
3/07/1928,19.29000092,19.29000092,19.29000092,19.29000092,0
5/07/1928,19.47999954,19.47999954,19.47999954,19.47999954,0
6/07/1928,19.38999939,19.38999939,19.38999939,19.38999939,0
9/07/1928,19.45999908,19.45999908,19.45999908,19.45999908,0
10/07/1928,19.43000031,19.43000031,19.43000031,19.43000031,0
11/07/1928,18.95000076,18.95000076,18.95000076,18.95000076,0
12/07/1928,18.80999947,18.80999947,18.80999947,18.80999947,0
13/07/1928,18.95999908,18.95999908,18.95999908,18.95999908,0
16/07/1928,18.70000076,18.70000076,18.70000076,18.70000076,0
17/07/1928,18.79999924,18.79999924,18.79999924,18.79999924,0
18/07/1928,19.03000069,19.03000069,19.03000069,19.03000069,0
19/07/1928,18.98999977,18.98999977,18.98999977,18.98999977,0
20/07/1928,19.03000069,19.03000069,19.03000069,19.03000069,0
23/07/1928,19.12000084,19.12000084,19.12000084,19.12000084,0
24/07/1928,19.09000015,19.09000015,19.09000015,19.09000015,0
25/07/1928,19.20000076,19.20000076,19.20000076,19.20000076,0
26/07/1928,19.23999977,19.23999977,19.23999977,19.23999977,0
27/07/1928,19.42000008,19.42000008,19.42000008,19.42000008,0
30/07/1928,19.46999931,19.46999931,19.46999931,19.46999931,0
31/07/1928,19.43000031,19.43000031,19.43000031,19.43000031,0
1/08/1928,19.42000008,19.42000008,19.42000008,19.42000008,0
2/08/1928,19.32999992,19.32999992,19.32999992,19.32999992,0
3/08/1928,19.36000061,19.36000061,19.36000061,19.36000061,0
6/08/1928,19.57999992,19.57999992,19.57999992,19.57999992,0
7/08/1928,19.48999977,19.48999977,19.48999977,19.48999977,0
8/08/1928,19.25,19.25,19.25,19.25,0
9/08/1928,19.29999924,19.29999924,19.29999924,19.29999924,0
10/08/1928,19.25,19.25,19.25,19.25,0
13/08/1928,19.29000092,19.29000092,19.29000092,19.29000092,0
14/08/1928,19.12999916,19.12999916,19.12999916,19.12999916,0
15/08/1928,19.46999931,19.46999931,19.46999931,19.46999931,0
16/08/1928,19.61000061,19.61000061,19.61000061,19.61000061,0
17/08/1928,19.63999939,19.63999939,19.63999939,19.63999939,0
20/08/1928,19.77000046,19.77000046,19.77000046,19.77000046,0
21/08/1928,20.02000046,20.02000046,20.02000046,20.02000046,0
22/08/1928,20,20,20,20,0
23/08/1928,20.02000046,20.02000046,20.02000046,20.02000046,0
24/08/1928,20.34000015,20.34000015,20.34000015,20.34000015,0
27/08/1928,20.37999916,20.37999916,20.37999916,20.37999916,0
28/08/1928,20.54000092,20.54000092,20.54000092,20.54000092,0
29/08/1928,20.57999992,20.57999992,20.57999992,20.57999992,0
30/08/1928,20.61000061,20.61000061,20.61000061,20.61000061,0
31/08/1928,20.87000084,20.87000084,20.87000084,20.87000084,0
4/09/1928,20.96999931,20.96999931,20.96999931,20.96999931,0
5/09/1928,21.06999969,21.06999969,21.06999969,21.06999969,0
6/09/1928,20.94000053,20.94000053,20.94000053,20.94000053,0
7/09/1928,21.09000015,21.09000015,21.09000015,21.09000015,0
10/09/1928,20.92000008,20.92000008,20.92000008,20.92000008,0
11/09/1928,21.07999992,21.07999992,21.07999992,21.07999992,0
12/09/1928,21.15999985,21.15999985,21.15999985,21.15999985,0
13/09/1928,21.13999939,21.13999939,21.13999939,21.13999939,0
14/09/1928,21.13999939,21.13999939,21.13999939,21.13999939,0
17/09/1928,21.32999992,21.32999992,21.32999992,21.32999992,0
18/09/1928,21.18000031,21.18000031,21.18000031,21.18000031,0
19/09/1928,21.18000031,21.18000031,21.18000031,21.18000031,0
20/09/1928,21.21999931,21.21999931,21.21999931,21.21999931,0
21/09/1928,21.36000061,21.36000061,21.36000061,21.36000061,0
24/09/1928,21.43000031,21.43000031,21.43000031,21.43000031,0
25/09/1928,21.40999985,21.40999985,21.40999985,21.40999985,0
26/09/1928,21.39999962,21.39999962,21.39999962,21.39999962,0
27/09/1928,21.12999916,21.12999916,21.12999916,21.12999916,0
28/09/1928,21.13999939,21.13999939,21.13999939,21.13999939,0
1/10/1928,21.36000061,21.36000061,21.36000061,21.36000061,0
2/10/1928,21.26000023,21.26000023,21.26000023,21.26000023,0
3/10/1928,21.19000053,21.19000053,21.19000053,21.19000053,0
4/10/1928,21.26000023,21.26000023,21.26000023,21.26000023,0
5/10/1928,21.21999931,21.21999931,21.21999931,21.21999931,0
8/10/1928,21.11000061,21.11000061,21.11000061,21.11000061,0
9/10/1928,21.18000031,21.18000031,21.18000031,21.18000031,0
10/10/1928,21.40999985,21.40999985,21.40999985,21.40999985,0
11/10/1928,21.51000023,21.51000023,21.51000023,21.51000023,0
15/10/1928,21.64999962,21.64999962,21.64999962,21.64999962,0
16/10/1928,21.71999931,21.71999931,21.71999931,21.71999931,0
17/10/1928,21.79000092,21.79000092,21.79000092,21.79000092,0
18/10/1928,21.84000015,21.84000015,21.84000015,21.84000015,0
19/10/1928,21.95999908,21.95999908,21.95999908,21.95999908,0
22/10/1928,21.80999947,21.80999947,21.80999947,21.80999947,0
23/10/1928,21.95000076,21.95000076,21.95000076,21.95000076,0
24/10/1928,21.98999977,21.98999977,21.98999977,21.98999977,0
25/10/1928,21.90999985,21.90999985,21.90999985,21.90999985,0
26/10/1928,21.64999962,21.64999962,21.64999962,21.64999962,0
29/10/1928,22,22,22,22,0
30/10/1928,21.76000023,21.76000023,21.76000023,21.76000023,0
31/10/1928,21.68000031,21.68000031,21.68000031,21.68000031,0
1/11/1928,21.98999977,21.98999977,21.98999977,21.98999977,0
2/11/1928,21.95000076,21.95000076,21.95000076,21.95000076,0
5/11/1928,22.23999977,22.23999977,22.23999977,22.23999977,0
7/11/1928,22.23999977,22.23999977,22.23999977,22.23999977,0
8/11/1928,22.38999939,22.38999939,22.38999939,22.38999939,0
9/11/1928,22.54999924,22.54999924,22.54999924,22.54999924,0
12/11/1928,22.84000015,22.84000015,22.84000015,22.84000015,0
13/11/1928,22.90999985,22.90999985,22.90999985,22.90999985,0
14/11/1928,22.90999985,22.90999985,22.90999985,22.90999985,0
15/11/1928,23.03000069,23.03000069,23.03000069,23.03000069,0
16/11/1928,23.37000084,23.37000084,23.37000084,23.37000084,0
19/11/1928,23.37000084,23.37000084,23.37000084,23.37000084,0
20/11/1928,23.56999969,23.56999969,23.56999969,23.56999969,0
21/11/1928,23.21999931,23.21999931,23.21999931,23.21999931,0
22/11/1928,23.52000046,23.52000046,23.52000046,23.52000046,0
23/11/1928,23.70000076,23.70000076,23.70000076,23.70000076,0
26/11/1928,23.79999924,23.79999924,23.79999924,23.79999924,0
27/11/1928,23.90999985,23.90999985,23.90999985,23.90999985,0
28/11/1928,24.19000053,24.19000053,24.19000053,24.19000053,0
30/11/1928,24.28000069,24.28000069,24.28000069,24.28000069,0
3/12/1928,23.85000038,23.85000038,23.85000038,23.85000038,0
4/12/1928,23.90999985,23.90999985,23.90999985,23.90999985,0
5/12/1928,23.80999947,23.80999947,23.80999947,23.80999947,0
6/12/1928,22.90999985,22.90999985,22.90999985,22.90999985,0
7/12/1928,22.36000061,22.36000061,22.36000061,22.36000061,0
10/12/1928,22.30999947,22.30999947,22.30999947,22.30999947,0
11/12/1928,22.73999977,22.73999977,22.73999977,22.73999977,0
12/12/1928,22.52000046,22.52000046,22.52000046,22.52000046,0
13/12/1928,22.47999954,22.47999954,22.47999954,22.47999954,0
14/12/1928,22.53000069,22.53000069,22.53000069,22.53000069,0
17/12/1928,22.44000053,22.44000053,22.44000053,22.44000053,0
18/12/1928,22.70000076,22.70000076,22.70000076,22.70000076,0
19/12/1928,22.97999954,22.97999954,22.97999954,22.97999954,0
20/12/1928,23.06999969,23.06999969,23.06999969,23.06999969,0
21/12/1928,23.32999992,23.32999992,23.32999992,23.32999992,0
24/12/1928,23.54000092,23.54000092,23.54000092,23.54000092,0
26/12/1928,23.44000053,23.44000053,23.44000053,23.44000053,0
27/12/1928,23.63999939,23.63999939,23.63999939,23.63999939,0
28/12/1928,23.97999954,23.97999954,23.97999954,23.97999954,0
31/12/1928,24.35000038,24.35000038,24.35000038,24.35000038,0
2/01/1929,24.80999947,24.80999947,24.80999947,24.80999947,0
3/01/1929,24.86000061,24.86000061,24.86000061,24.86000061,0
4/01/1929,24.85000038,24.85000038,24.85000038,24.85000038,0
7/01/1929,24.25,24.25,24.25,24.25,0
8/01/1929,24.17000008,24.17000008,24.17000008,24.17000008,0
9/01/1929,24.54000092,24.54000092,24.54000092,24.54000092,0
10/01/1929,24.57999992,24.57999992,24.57999992,24.57999992,0
11/01/1929,24.54000092,24.54000092,24.54000092,24.54000092,0
14/01/1929,24.59000015,24.59000015,24.59000015,24.59000015,0
15/01/1929,24.22999954,24.22999954,24.22999954,24.22999954,0
16/01/1929,24.55999947,24.55999947,24.55999947,24.55999947,0
17/01/1929,24.69000053,24.69000053,24.69000053,24.69000053,0
18/01/1929,24.77000046,24.77000046,24.77000046,24.77000046,0
21/01/1929,24.86000061,24.86000061,24.86000061,24.86000061,0
22/01/1929,25.06999969,25.06999969,25.06999969,25.06999969,0
23/01/1929,25.21999931,25.21999931,25.21999931,25.21999931,0
24/01/1929,25.05999947,25.05999947,25.05999947,25.05999947,0
25/01/1929,25.47999954,25.47999954,25.47999954,25.47999954,0
28/01/1929,25.35000038,25.35000038,25.35000038,25.35000038,0
29/01/1929,25.36000061,25.36000061,25.36000061,25.36000061,0
30/01/1929,25.45000076,25.45000076,25.45000076,25.45000076,0
31/01/1929,25.73999977,25.73999977,25.73999977,25.73999977,0
1/02/1929,25.84000015,25.84000015,25.84000015,25.84000015,0
4/02/1929,25.63999939,25.63999939,25.63999939,25.63999939,0
5/02/1929,25.70000076,25.70000076,25.70000076,25.70000076,0
6/02/1929,25.48999977,25.48999977,25.48999977,25.48999977,0
7/02/1929,24.70999908,24.70999908,24.70999908,24.70999908,0
8/02/1929,24.44000053,24.44000053,24.44000053,24.44000053,0
11/02/1929,24.97999954,24.97999954,24.97999954,24.97999954,0
13/02/1929,24.95000076,24.95000076,24.95000076,24.95000076,0
14/02/1929,24.85000038,24.85000038,24.85000038,24.85000038,0
15/02/1929,24.35000038,24.35000038,24.35000038,24.35000038,0
18/02/1929,24.38999939,24.38999939,24.38999939,24.38999939,0
19/02/1929,24.37999916,24.37999916,24.37999916,24.37999916,0
20/02/1929,24.59000015,24.59000015,24.59000015,24.59000015,0
21/02/1929,24.86000061,24.86000061,24.86000061,24.86000061,0
25/02/1929,24.90999985,24.90999985,24.90999985,24.90999985,0
26/02/1929,24.95000076,24.95000076,24.95000076,24.95000076,0
27/02/1929,25.25,25.25,25.25,25.25,0
28/02/1929,25.59000015,25.59000015,25.59000015,25.59000015,0
1/03/1929,25.82999992,25.82999992,25.82999992,25.82999992,0
4/03/1929,25.48999977,25.48999977,25.48999977,25.48999977,0
5/03/1929,25.31999969,25.31999969,25.31999969,25.31999969,0
6/03/1929,24.92000008,24.92000008,24.92000008,24.92000008,0
7/03/1929,25.14999962,25.14999962,25.14999962,25.14999962,0
8/03/1929,25.30999947,25.30999947,25.30999947,25.30999947,0
11/03/1929,24.95000076,24.95000076,24.95000076,24.95000076,0
12/03/1929,24.96999931,24.96999931,24.96999931,24.96999931,0
13/03/1929,25.23999977,25.23999977,25.23999977,25.23999977,0
14/03/1929,25.72999954,25.72999954,25.72999954,25.72999954,0
15/03/1929,26.07999992,26.07999992,26.07999992,26.07999992,0
18/03/1929,26.04000092,26.04000092,26.04000092,26.04000092,0
19/03/1929,26.03000069,26.03000069,26.03000069,26.03000069,0
20/03/1929,26.02000046,26.02000046,26.02000046,26.02000046,0
21/03/1929,25.89999962,25.89999962,25.89999962,25.89999962,0
22/03/1929,25.54999924,25.54999924,25.54999924,25.54999924,0
25/03/1929,24.51000023,24.51000023,24.51000023,24.51000023,0
26/03/1929,24.35000038,24.35000038,24.35000038,24.35000038,0
27/03/1929,25.09000015,25.09000015,25.09000015,25.09000015,0
28/03/1929,25.53000069,25.53000069,25.53000069,25.53000069,0
1/04/1929,24.87999916,24.87999916,24.87999916,24.87999916,0
2/04/1929,25.17000008,25.17000008,25.17000008,25.17000008,0
3/04/1929,24.86000061,24.86000061,24.86000061,24.86000061,0
4/04/1929,25.29999924,25.29999924,25.29999924,25.29999924,0
5/04/1929,25.04999924,25.04999924,25.04999924,25.04999924,0
8/04/1929,24.82999992,24.82999992,24.82999992,24.82999992,0
9/04/1929,24.62999916,24.62999916,24.62999916,24.62999916,0
10/04/1929,24.78000069,24.78000069,24.78000069,24.78000069,0
11/04/1929,25.05999947,25.05999947,25.05999947,25.05999947,0
12/04/1929,25.14999962,25.14999962,25.14999962,25.14999962,0
15/04/1929,25,25,25,25,0
16/04/1929,25.05999947,25.05999947,25.05999947,25.05999947,0
17/04/1929,25.31999969,25.31999969,25.31999969,25.31999969,0
18/04/1929,25.43000031,25.43000031,25.43000031,25.43000031,0
19/04/1929,25.40999985,25.40999985,25.40999985,25.40999985,0
22/04/1929,25.70000076,25.70000076,25.70000076,25.70000076,0
23/04/1929,25.85000038,25.85000038,25.85000038,25.85000038,0
24/04/1929,25.75,25.75,25.75,25.75,0
25/04/1929,25.62999916,25.62999916,25.62999916,25.62999916,0
26/04/1929,25.57999992,25.57999992,25.57999992,25.57999992,0
29/04/1929,25.53000069,25.53000069,25.53000069,25.53000069,0
30/04/1929,25.94000053,25.94000053,25.94000053,25.94000053,0
1/05/1929,25.98999977,25.98999977,25.98999977,25.98999977,0
2/05/1929,26.11000061,26.11000061,26.11000061,26.11000061,0
3/05/1929,26.37000084,26.37000084,26.37000084,26.37000084,0
6/05/1929,26.31999969,26.31999969,26.31999969,26.31999969,0
7/05/1929,26.06999969,26.06999969,26.06999969,26.06999969,0
8/05/1929,26.18000031,26.18000031,26.18000031,26.18000031,0
9/05/1929,26.02000046,26.02000046,26.02000046,26.02000046,0
10/05/1929,26.34000015,26.34000015,26.34000015,26.34000015,0
13/05/1929,25.63999939,25.63999939,25.63999939,25.63999939,0
14/05/1929,25.95000076,25.95000076,25.95000076,25.95000076,0
15/05/1929,25.84000015,25.84000015,25.84000015,25.84000015,0
16/05/1929,25.96999931,25.96999931,25.96999931,25.96999931,0
17/05/1929,26.09000015,26.09000015,26.09000015,26.09000015,0
20/05/1929,25.38999939,25.38999939,25.38999939,25.38999939,0
21/05/1929,25.70000076,25.70000076,25.70000076,25.70000076,0
22/05/1929,24.76000023,24.76000023,24.76000023,24.76000023,0
23/05/1929,25.30999947,25.30999947,25.30999947,25.30999947,0
24/05/1929,25.12000084,25.12000084,25.12000084,25.12000084,0
27/05/1929,24.20000076,24.20000076,24.20000076,24.20000076,0
28/05/1929,24.59000015,24.59000015,24.59000015,24.59000015,0
29/05/1929,24.62000084,24.62000084,24.62000084,24.62000084,0
31/05/1929,24.82999992,24.82999992,24.82999992,24.82999992,0
3/06/1929,25.27000046,25.27000046,25.27000046,25.27000046,0
4/06/1929,25.63999939,25.63999939,25.63999939,25.63999939,0
5/06/1929,25.59000015,25.59000015,25.59000015,25.59000015,0
6/06/1929,25.63999939,25.63999939,25.63999939,25.63999939,0
7/06/1929,25.53000069,25.53000069,25.53000069,25.53000069,0
10/06/1929,25.27000046,25.27000046,25.27000046,25.27000046,0
11/06/1929,25.43000031,25.43000031,25.43000031,25.43000031,0
12/06/1929,25.45000076,25.45000076,25.45000076,25.45000076,0
13/06/1929,25.84000015,25.84000015,25.84000015,25.84000015,0
14/06/1929,25.93000031,25.93000031,25.93000031,25.93000031,0
17/06/1929,26.40999985,26.40999985,26.40999985,26.40999985,0
18/06/1929,26.42000008,26.42000008,26.42000008,26.42000008,0
19/06/1929,26.31999969,26.31999969,26.31999969,26.31999969,0
20/06/1929,26.46999931,26.46999931,26.46999931,26.46999931,0
21/06/1929,26.62000084,26.62000084,26.62000084,26.62000084,0
24/06/1929,26.62000084,26.62000084,26.62000084,26.62000084,0
25/06/1929,26.89999962,26.89999962,26.89999962,26.89999962,0
26/06/1929,27.05999947,27.05999947,27.05999947,27.05999947,0
27/06/1929,27.11000061,27.11000061,27.11000061,27.11000061,0
28/06/1929,27.40999985,27.40999985,27.40999985,27.40999985,0
1/07/1929,27.77000046,27.77000046,27.77000046,27.77000046,0
2/07/1929,28.05999947,28.05999947,28.05999947,28.05999947,0
3/07/1929,28.18000031,28.18000031,28.18000031,28.18000031,0
5/07/1929,28.31999969,28.31999969,28.31999969,28.31999969,0
8/07/1929,28.37000084,28.37000084,28.37000084,28.37000084,0
9/07/1929,28.28000069,28.28000069,28.28000069,28.28000069,0
10/07/1929,28.20000076,28.20000076,28.20000076,28.20000076,0
11/07/1929,28.26000023,28.26000023,28.26000023,28.26000023,0
12/07/1929,28.56999969,28.56999969,28.56999969,28.56999969,0
15/07/1929,28.45000076,28.45000076,28.45000076,28.45000076,0
16/07/1929,28.64999962,28.64999962,28.64999962,28.64999962,0
17/07/1929,28.71999931,28.71999931,28.71999931,28.71999931,0
18/07/1929,28.65999985,28.65999985,28.65999985,28.65999985,0
19/07/1929,28.76000023,28.76000023,28.76000023,28.76000023,0
22/07/1929,28.43000031,28.43000031,28.43000031,28.43000031,0
23/07/1929,28.82999992,28.82999992,28.82999992,28.82999992,0
24/07/1929,28.63999939,28.63999939,28.63999939,28.63999939,0
25/07/1929,28.77000046,28.77000046,28.77000046,28.77000046,0
26/07/1929,28.65999985,28.65999985,28.65999985,28.65999985,0
29/07/1929,28.18000031,28.18000031,28.18000031,28.18000031,0
30/07/1929,28.5,28.5,28.5,28.5,0
31/07/1929,28.87999916,28.87999916,28.87999916,28.87999916,0
1/08/1929,29.07999992,29.07999992,29.07999992,29.07999992,0
2/08/1929,29.55999947,29.55999947,29.55999947,29.55999947,0
5/08/1929,29.54000092,29.54000092,29.54000092,29.54000092,0
6/08/1929,29.43000031,29.43000031,29.43000031,29.43000031,0
7/08/1929,29.12999916,29.12999916,29.12999916,29.12999916,0
8/08/1929,29.46999931,29.46999931,29.46999931,29.46999931,0
9/08/1929,28.37999916,28.37999916,28.37999916,28.37999916,0
12/08/1929,29.27000046,29.27000046,29.27000046,29.27000046,0
13/08/1929,29.53000069,29.53000069,29.53000069,29.53000069,0
14/08/1929,29.62000084,29.62000084,29.62000084,29.62000084,0
15/08/1929,29.67000008,29.67000008,29.67000008,29.67000008,0
16/08/1929,30.21999931,30.21999931,30.21999931,30.21999931,0
19/08/1929,30.5,30.5,30.5,30.5,0
20/08/1929,30.68000031,30.68000031,30.68000031,30.68000031,0
21/08/1929,30.54999924,30.54999924,30.54999924,30.54999924,0
22/08/1929,30.79000092,30.79000092,30.79000092,30.79000092,0
23/08/1929,31.09000015,31.09000015,31.09000015,31.09000015,0
26/08/1929,31.06999969,31.06999969,31.06999969,31.06999969,0
27/08/1929,31.04999924,31.04999924,31.04999924,31.04999924,0
28/08/1929,30.98999977,30.98999977,30.98999977,30.98999977,0
29/08/1929,31.29000092,31.29000092,31.29000092,31.29000092,0
30/08/1929,31.70999908,31.70999908,31.70999908,31.70999908,0
3/09/1929,31.81999969,31.81999969,31.81999969,31.81999969,0
4/09/1929,31.71999931,31.71999931,31.71999931,31.71999931,0
5/09/1929,31.02000046,31.02000046,31.02000046,31.02000046,0
6/09/1929,31.82999992,31.82999992,31.82999992,31.82999992,0
9/09/1929,31.67000008,31.67000008,31.67000008,31.67000008,0
10/09/1929,31.10000038,31.10000038,31.10000038,31.10000038,0
11/09/1929,31.53000069,31.53000069,31.53000069,31.53000069,0
12/09/1929,31.17000008,31.17000008,31.17000008,31.17000008,0
13/09/1929,31.37999916,31.37999916,31.37999916,31.37999916,0
16/09/1929,31.86000061,31.86000061,31.86000061,31.86000061,0
